Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,InD Val Fold,OoD Test Fold,InD Test Fold,Shift,Shift Intensity,tpr,tnr,ba
Office31,Typicality,val_optimal,False,False,dslr,ind_val,multnoise_0.45,ind_test,multnoise,0.45,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,multnoise_0.47500000000000003,ind_test,multnoise,0.47500000000000003,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,multnoise_0.5,ind_test,multnoise,0.5,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.025,ind_test,noise,0.025,0.12,1.0,0.56
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.05,ind_test,noise,0.05,0.94,1.0,0.97
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.07500000000000001,ind_test,noise,0.07500000000000001,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.1,ind_test,noise,0.1,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.125,ind_test,noise,0.125,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.15000000000000002,ind_test,noise,0.15000000000000002,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.17500000000000002,ind_test,noise,0.17500000000000002,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.2,ind_test,noise,0.2,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.225,ind_test,noise,0.225,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.25,ind_test,noise,0.25,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.275,ind_test,noise,0.275,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.30000000000000004,ind_test,noise,0.30000000000000004,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.325,ind_test,noise,0.325,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.35000000000000003,ind_test,noise,0.35000000000000003,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.375,ind_test,noise,0.375,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.4,ind_test,noise,0.4,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.42500000000000004,ind_test,noise,0.42500000000000004,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.45,ind_test,noise,0.45,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.47500000000000003,ind_test,noise,0.47500000000000003,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,noise_0.5,ind_test,noise,0.5,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.025,ind_test,saltpepper,0.025,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.05,ind_test,saltpepper,0.05,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.07500000000000001,ind_test,saltpepper,0.07500000000000001,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.1,ind_test,saltpepper,0.1,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.125,ind_test,saltpepper,0.125,0.6,1.0,0.8
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.15000000000000002,ind_test,saltpepper,0.15000000000000002,0.99,1.0,0.995
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.17500000000000002,ind_test,saltpepper,0.17500000000000002,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.2,ind_test,saltpepper,0.2,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.225,ind_test,saltpepper,0.225,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.25,ind_test,saltpepper,0.25,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.275,ind_test,saltpepper,0.275,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.30000000000000004,ind_test,saltpepper,0.30000000000000004,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.325,ind_test,saltpepper,0.325,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.35000000000000003,ind_test,saltpepper,0.35000000000000003,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.375,ind_test,saltpepper,0.375,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.4,ind_test,saltpepper,0.4,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.42500000000000004,ind_test,saltpepper,0.42500000000000004,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.45,ind_test,saltpepper,0.45,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.47500000000000003,ind_test,saltpepper,0.47500000000000003,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,saltpepper_0.5,ind_test,saltpepper,0.5,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.025,ind_test,smear,0.025,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.05,ind_test,smear,0.05,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.07500000000000001,ind_test,smear,0.07500000000000001,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.1,ind_test,smear,0.1,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.125,ind_test,smear,0.125,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.15000000000000002,ind_test,smear,0.15000000000000002,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.17500000000000002,ind_test,smear,0.17500000000000002,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.2,ind_test,smear,0.2,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.225,ind_test,smear,0.225,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.25,ind_test,smear,0.25,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.275,ind_test,smear,0.275,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.30000000000000004,ind_test,smear,0.30000000000000004,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.325,ind_test,smear,0.325,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.35000000000000003,ind_test,smear,0.35000000000000003,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.375,ind_test,smear,0.375,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.4,ind_test,smear,0.4,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.42500000000000004,ind_test,smear,0.42500000000000004,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.45,ind_test,smear,0.45,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.47500000000000003,ind_test,smear,0.47500000000000003,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,smear_0.5,ind_test,smear,0.5,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,dslr,ind_val,webcam,ind_test,webcam,Organic,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.025,ind_test,brightness,0.025,0.18,1.0,0.59
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.05,ind_test,brightness,0.05,0.17,1.0,0.585
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.07500000000000001,ind_test,brightness,0.07500000000000001,0.4,1.0,0.7
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.1,ind_test,brightness,0.1,0.22,1.0,0.61
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.125,ind_test,brightness,0.125,0.21,1.0,0.605
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.15000000000000002,ind_test,brightness,0.15000000000000002,0.54,1.0,0.77
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.17500000000000002,ind_test,brightness,0.17500000000000002,0.13,1.0,0.565
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.2,ind_test,brightness,0.2,0.52,1.0,0.76
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.225,ind_test,brightness,0.225,0.14,1.0,0.5700000000000001
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.25,ind_test,brightness,0.25,0.29,1.0,0.645
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.275,ind_test,brightness,0.275,0.4,1.0,0.7
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.30000000000000004,ind_test,brightness,0.30000000000000004,0.33,1.0,0.665
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.325,ind_test,brightness,0.325,0.15,1.0,0.575
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.35000000000000003,ind_test,brightness,0.35000000000000003,0.48,1.0,0.74
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.375,ind_test,brightness,0.375,0.37,1.0,0.685
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.4,ind_test,brightness,0.4,0.15,1.0,0.575
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.42500000000000004,ind_test,brightness,0.42500000000000004,0.21,1.0,0.605
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.45,ind_test,brightness,0.45,0.16,1.0,0.58
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.47500000000000003,ind_test,brightness,0.47500000000000003,0.2,1.0,0.6
Office31,Typicality,val_optimal,False,False,webcam,ind_val,brightness_0.5,ind_test,brightness,0.5,0.14,1.0,0.5700000000000001
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.025,ind_test,contrast,0.025,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.05,ind_test,contrast,0.05,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.07500000000000001,ind_test,contrast,0.07500000000000001,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.1,ind_test,contrast,0.1,0.01,1.0,0.505
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.125,ind_test,contrast,0.125,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.15000000000000002,ind_test,contrast,0.15000000000000002,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.17500000000000002,ind_test,contrast,0.17500000000000002,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.2,ind_test,contrast,0.2,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.225,ind_test,contrast,0.225,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.25,ind_test,contrast,0.25,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.275,ind_test,contrast,0.275,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.30000000000000004,ind_test,contrast,0.30000000000000004,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.325,ind_test,contrast,0.325,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.35000000000000003,ind_test,contrast,0.35000000000000003,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.375,ind_test,contrast,0.375,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.4,ind_test,contrast,0.4,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.42500000000000004,ind_test,contrast,0.42500000000000004,0.01,1.0,0.505
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.45,ind_test,contrast,0.45,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.47500000000000003,ind_test,contrast,0.47500000000000003,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,contrast_0.5,ind_test,contrast,0.5,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,dslr,ind_test,dslr,Organic,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.025,ind_test,hue,0.025,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.05,ind_test,hue,0.05,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.07500000000000001,ind_test,hue,0.07500000000000001,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.1,ind_test,hue,0.1,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.125,ind_test,hue,0.125,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.15000000000000002,ind_test,hue,0.15000000000000002,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.17500000000000002,ind_test,hue,0.17500000000000002,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.2,ind_test,hue,0.2,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.225,ind_test,hue,0.225,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.25,ind_test,hue,0.25,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.275,ind_test,hue,0.275,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.30000000000000004,ind_test,hue,0.30000000000000004,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.325,ind_test,hue,0.325,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.35000000000000003,ind_test,hue,0.35000000000000003,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.375,ind_test,hue,0.375,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.4,ind_test,hue,0.4,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.42500000000000004,ind_test,hue,0.42500000000000004,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.45,ind_test,hue,0.45,0.01,1.0,0.505
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.47500000000000003,ind_test,hue,0.47500000000000003,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,hue_0.5,ind_test,hue,0.5,0.0,1.0,0.5
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.025,ind_test,multnoise,0.025,0.95,1.0,0.975
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.05,ind_test,multnoise,0.05,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.07500000000000001,ind_test,multnoise,0.07500000000000001,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.1,ind_test,multnoise,0.1,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.125,ind_test,multnoise,0.125,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.15000000000000002,ind_test,multnoise,0.15000000000000002,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.17500000000000002,ind_test,multnoise,0.17500000000000002,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.2,ind_test,multnoise,0.2,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.225,ind_test,multnoise,0.225,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.25,ind_test,multnoise,0.25,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.275,ind_test,multnoise,0.275,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.30000000000000004,ind_test,multnoise,0.30000000000000004,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.325,ind_test,multnoise,0.325,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.35000000000000003,ind_test,multnoise,0.35000000000000003,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.375,ind_test,multnoise,0.375,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.4,ind_test,multnoise,0.4,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.42500000000000004,ind_test,multnoise,0.42500000000000004,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.45,ind_test,multnoise,0.45,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.47500000000000003,ind_test,multnoise,0.47500000000000003,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,multnoise_0.5,ind_test,multnoise,0.5,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.025,ind_test,noise,0.025,0.25,1.0,0.625
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.05,ind_test,noise,0.05,0.98,1.0,0.99
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.07500000000000001,ind_test,noise,0.07500000000000001,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.1,ind_test,noise,0.1,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.125,ind_test,noise,0.125,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.15000000000000002,ind_test,noise,0.15000000000000002,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.17500000000000002,ind_test,noise,0.17500000000000002,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.2,ind_test,noise,0.2,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.225,ind_test,noise,0.225,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.25,ind_test,noise,0.25,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.275,ind_test,noise,0.275,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.30000000000000004,ind_test,noise,0.30000000000000004,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.325,ind_test,noise,0.325,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.35000000000000003,ind_test,noise,0.35000000000000003,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.375,ind_test,noise,0.375,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.4,ind_test,noise,0.4,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.42500000000000004,ind_test,noise,0.42500000000000004,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.45,ind_test,noise,0.45,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.47500000000000003,ind_test,noise,0.47500000000000003,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,noise_0.5,ind_test,noise,0.5,1.0,1.0,1.0
Office31,Typicality,val_optimal,False,False,webcam,ind_val,saltpepper_0.025,ind_test,saltpepper,0.025,0.0,1.0,0.5
